dmc.rnd.tri,mV
2234,411.764705882353
2235,433.25526932084307
2236,454.54545454545445
2237,475.63805104408345
2238,496.5357967667437
2239,517.2413793103449
2240,197.04433497536945
2241,220.58823529411762
2242,243.90243902439025
2243,266.9902912621359
2244,289.8550724637681
2245,312.5
2246,334.9282296650718
2247,357.1428571428571
2248,379.1469194312796
2249,400.94339622641513
2250,422.5352112676057
2251,443.92523364485976
2252,465.1162790697673
2253,486.1111111111112
2254,506.9124423963133
2255,527.5229357798164
2256,208.84520884520882
2257,232.27383863080684
2258,255.47445255474454
2259,278.45036319612586
2260,301.20481927710847
2261,323.7410071942446
2262,346.0620525059665
2263,368.1710213776722
2264,390.07092198581563
2265,411.764705882353
2266,433.25526932084307
2267,454.54545454545445
2268,475.63805104408345
2269,496.5357967667437
2270,517.2413793103449
2271,537.7574370709382
2272,220.58823529411762
2273,243.90243902439025
2274,266.9902912621359
2275,289.8550724637681
2276,312.5
2277,334.9282296650718
2278,357.1428571428571
2279,379.1469194312796
2280,400.94339622641513
2281,422.5352112676057
2282,443.92523364485976
2283,465.1162790697673
2284,486.1111111111112
2285,506.9124423963133
2286,527.5229357798164
2287,547.945205479452
2288,232.27383863080684
2289,255.47445255474454
2290,278.45036319612586
2291,301.20481927710847
2292,323.7410071942446
2293,346.0620525059665
2294,368.1710213776722
2295,390.07092198581563
2296,411.764705882353
2297,433.25526932084307
2298,454.54545454545445
2299,475.6380510440834
2300,496.5357967667437
2301,517.2413793103449
2302,537.7574370709382
2303,558.0865603644647
2304,57.034220532319395
2305,81.96721311475409
2306,106.64993726474277
2307,131.0861423220974
2308,155.27950310559
2309,179.2336217552534
2310,202.95202952029518
2311,226.438188494492
2312,249.69549330085258
2313,272.7272727272727
2314,295.53679131483716
2315,318.1272509003601
2316,340.50179211469526
2317,362.66349583828776
2318,384.61538461538464
2319,406.36042402826854
2320,69.53223767383058
2321,94.33962264150944
2322,118.89862327909886
2323,143.21295143212947
2324,167.28624535315984
2325,191.12207151664612
2326,214.72392638036808
2327,238.0952380952381
2328,261.23936816524906
2329,284.1596130592504
2330,306.85920577617327
2331,329.34131736526945
2332,351.60905840286057
2333,373.6654804270463
2334,395.51357733175917
2335,417.1562867215041
2336,81.96721311475409
2337,106.64993726474277
2338,131.0861423220974
2339,155.27950310559
2340,179.2336217552534
2341,202.95202952029518
2342,226.438188494492
2343,249.69549330085258
2344,272.7272727272727
2345,295.53679131483716
2346,318.1272509003601
2347,340.50179211469526
2348,362.66349583828776
2349,384.61538461538464
2350,406.36042402826854
2351,427.90152403282525
2352,94.33962264150944
2353,118.89862327909886
2354,143.21295143212947
2355,167.2862453531598
2356,191.12207151664612
2357,214.72392638036808
2358,238.0952380952381
2359,261.23936816524906
2360,284.1596130592504
2361,306.85920577617327
2362,329.34131736526945
2363,351.6090584028605
2364,373.6654804270463
2365,395.51357733175917
2366,417.1562867215041
2367,438.59649122807014
2368,106.64993726474277
2369,131.0861423220974
2370,155.27950310559
2371,179.2336217552534
2372,202.95202952029518
2373,226.43818849449204
2374,249.69549330085258
2375,272.7272727272727
2376,295.53679131483716
2377,318.1272509003601
2378,340.50179211469526
2379,362.66349583828776
2380,384.61538461538464
2381,406.36042402826854
2382,427.90152403282525
2383,449.24154025670936
2384,118.89862327909886
2385,143.21295143212947
2386,167.28624535315984
2387,191.12207151664612
2388,214.72392638036808
2389,238.0952380952381
2390,261.23936816524906
2391,284.1596130592504
2392,306.85920577617327
2393,329.34131736526945
2394,351.60905840286057
2395,373.6654804270463
2396,395.51357733175917
2397,417.1562867215041
2398,438.59649122807014
2399,459.8370197904541
2400,131.0861423220974
2401,155.27950310559
2402,179.2336217552534
2403,202.95202952029518
2404,226.43818849449204
2405,249.69549330085258
2406,272.7272727272727
2407,295.53679131483716
2408,318.1272509003601
2409,340.50179211469526
2410,362.66349583828776
2411,384.61538461538464
2412,406.36042402826854
2413,427.90152403282525
2414,449.24154025670936
2415,470.38327526132394
2416,143.21295143212947
2417,167.28624535315984
2418,191.12207151664612
2419,214.72392638036808
2420,238.0952380952381
2421,261.23936816524906
2422,284.1596130592504
2423,306.85920577617327
2424,329.34131736526945
2425,351.60905840286057
2426,373.6654804270463
2427,395.51357733175905
2428,417.1562867215041
2429,438.59649122807014
2430,459.8370197904541
2431,480.8806488991889
2432,155.27950310559
2433,179.2336217552534
2434,202.95202952029518
2435,226.438188494492
2436,249.69549330085258
2437,272.7272727272727
2438,295.53679131483716
2439,318.1272509003601
2440,340.50179211469526
2441,362.66349583828776
2442,384.61538461538464
2443,406.36042402826854
2444,427.90152403282525
2445,449.24154025670936
2446,470.38327526132394
2447,491.32947976878603
2448,167.28624535315984
2449,191.12207151664612
2450,214.72392638036808
2451,238.0952380952381
2452,261.23936816524906
2453,284.1596130592504
2454,306.85920577617327
2455,329.34131736526945
2456,351.6090584028605
2457,373.6654804270463
2458,395.51357733175917
2459,417.1562867215041
2460,438.59649122807014
2461,459.83701979045395
2462,480.8806488991889
2463,501.73010380622827
2464,179.2336217552534
2465,202.95202952029518
2466,226.438188494492
2467,249.69549330085258
2468,272.7272727272727
2469,295.53679131483716
2470,318.1272509003601
2471,340.50179211469526
2472,362.66349583828776
2473,384.61538461538464
2474,406.36042402826854
2475,427.90152403282525
2476,449.24154025670936
2477,470.38327526132394
2478,491.32947976878603
2479,512.0828538550057
2480,191.12207151664612
2481,214.72392638036808
2482,238.0952380952381
2483,261.23936816524906
2484,284.1596130592504
2485,306.85920577617327
2486,329.34131736526945
2487,351.6090584028605
2488,373.6654804270463
2489,395.51357733175917
2490,417.1562867215041
2491,438.59649122807014
2492,459.83701979045395
2493,480.8806488991889
2494,501.73010380622827
2495,522.3880597014925
2496,202.95202952029518
2497,226.438188494492
2498,249.69549330085258
2499,272.7272727272727
2500,295.53679131483716
2501,318.1272509003601
2502,340.50179211469526
2503,362.66349583828764
2504,384.61538461538464
2505,406.36042402826854
2506,427.90152403282525
2507,449.24154025670936
2508,470.38327526132394
2509,491.32947976878603
2510,512.0828538550057
2511,532.6460481099655
2512,214.72392638036808
2513,238.0952380952381
2514,261.23936816524906
2515,284.1596130592504
2516,306.85920577617327
2517,329.34131736526945
2518,351.6090584028605
2519,373.6654804270463
2520,395.51357733175917
2521,417.1562867215041
2522,438.59649122807014
2523,459.83701979045395
2524,480.8806488991889
2525,501.73010380622827
2526,522.3880597014925
2527,542.8571428571427
2528,226.438188494492
2529,249.69549330085258
2530,272.7272727272727
2531,295.53679131483716
2532,318.1272509003601
2533,340.50179211469526
2534,362.66349583828764
2535,384.61538461538464
2536,406.36042402826854
2537,427.90152403282525
2538,449.24154025670936
2539,470.38327526132394
2540,491.32947976878603
2541,512.0828538550057
2542,532.6460481099655
2543,553.0216647662485
2544,238.0952380952381
2545,261.23936816524906
2546,284.1596130592504
2547,306.85920577617327
2548,329.34131736526945
2549,351.6090584028605
2550,373.6654804270463
2551,395.51357733175917
2552,417.1562867215041
2553,438.59649122807014
2554,459.83701979045395
2555,480.88064889918877
2556,501.73010380622827
2557,522.3880597014925
2558,542.8571428571427
2559,563.1399317406143
2560,63.29113924050633
2561,88.16120906801008
2562,112.78195488721805
2563,137.15710723192018
2564,161.29032258064515
2565,185.1851851851852
2566,208.84520884520882
2567,232.2738386308068
2568,255.47445255474454
2569,278.45036319612586
2570,301.20481927710847
2571,323.7410071942446
2572,346.0620525059665
2573,368.1710213776722
2574,390.0709219858156
2575,411.764705882353
2576,75.75757575757575
2577,100.50251256281408
2578,125.0
2579,149.25373134328356
2580,173.26732673267327
2581,197.04433497536945
2582,220.58823529411762
2583,243.90243902439025
2584,266.9902912621359
2585,289.8550724637681
2586,312.5
2587,334.9282296650718
2588,357.14285714285717
2589,379.1469194312796
2590,400.94339622641513
2591,422.5352112676057
2592,88.16120906801008
2593,112.78195488721805
2594,137.15710723192018
2595,161.29032258064515
2596,185.1851851851852
2597,208.84520884520882
2598,232.2738386308068
2599,255.47445255474454
2600,278.45036319612586
2601,301.20481927710847
2602,323.7410071942446
2603,346.0620525059665
2604,368.1710213776722
2605,390.0709219858156
2606,411.764705882353
2607,433.25526932084307
2608,100.50251256281408
2609,125.0
2610,149.2537313432836
2611,173.26732673267324
2612,197.04433497536945
2613,220.58823529411762
2614,243.90243902439025
2615,266.9902912621359
2616,289.8550724637681
2617,312.5
2618,334.9282296650718
2619,357.1428571428571
2620,379.1469194312796
2621,400.94339622641513
2622,422.5352112676057
2623,443.92523364485976
2624,112.78195488721805
2625,137.15710723192018
2626,161.29032258064515
2627,185.1851851851852
2628,208.84520884520882
2629,232.27383863080684
2630,255.47445255474454
2631,278.45036319612586
2632,301.20481927710847
2633,323.7410071942446
2634,346.0620525059665
2635,368.1710213776722
2636,390.0709219858156
2637,411.764705882353
2638,433.25526932084307
2639,454.54545454545445
2640,125.0
2641,149.25373134328356
2642,173.26732673267327
2643,197.04433497536945
2644,220.58823529411762
2645,243.90243902439025
2646,266.9902912621359
2647,289.8550724637681
2648,312.5
2649,334.9282296650718
2650,357.14285714285717
2651,379.1469194312796
2652,400.94339622641513
2653,422.5352112676057
2654,443.92523364485976
2655,465.1162790697674
2656,137.15710723192018
2657,161.29032258064515
2658,185.1851851851852
2659,208.84520884520882
2660,232.27383863080684
2661,255.47445255474454
2662,278.45036319612586
2663,301.20481927710847
2664,323.7410071942446
2665,346.0620525059665
2666,368.1710213776722
2667,390.0709219858156
2668,411.764705882353
2669,433.25526932084307
2670,454.54545454545445
2671,475.63805104408345
2672,149.25373134328356
2673,173.26732673267327
2674,197.04433497536945
2675,220.58823529411762
2676,243.90243902439025
2677,266.9902912621359
2678,289.8550724637681
2679,312.5
2680,334.9282296650718
2681,357.14285714285717
2682,379.1469194312796
2683,400.943396226415
2684,422.5352112676057
2685,443.92523364485976
2686,465.1162790697674
2687,486.1111111111112
2688,161.29032258064515
2689,185.1851851851852
2690,208.84520884520882
2691,232.2738386308068
2692,255.47445255474454
2693,278.45036319612586
2694,301.20481927710847
2695,323.7410071942446
2696,346.0620525059665
2697,368.1710213776722
2698,390.07092198581563
2699,411.764705882353
2700,433.25526932084307
2701,454.54545454545445
2702,475.6380510440834
2703,496.5357967667437
2704,173.26732673267327
2705,197.04433497536945
2706,220.58823529411762
2707,243.90243902439025
2708,266.9902912621359
2709,289.8550724637681
2710,312.5
2711,334.9282296650718
2712,357.1428571428571
2713,379.1469194312796
2714,400.94339622641513
2715,422.5352112676057
2716,443.92523364485976
2717,465.1162790697673
2718,486.1111111111112
2719,506.9124423963133
2720,185.1851851851852
2721,208.84520884520882
2722,232.2738386308068
2723,255.47445255474454
2724,278.45036319612586
2725,301.20481927710847
2726,323.7410071942446
2727,346.0620525059665
2728,368.1710213776722
2729,390.07092198581563
2730,411.764705882353
2731,433.25526932084307
2732,454.54545454545445
2733,475.6380510440834
2734,496.5357967667437
2735,517.2413793103449
2736,197.04433497536945
2737,220.58823529411762
2738,243.90243902439025
2739,266.9902912621359
2740,289.8550724637681
2741,312.5
2742,334.9282296650718
2743,357.1428571428571
2744,379.1469194312796
2745,400.94339622641513
2746,422.5352112676057
2747,443.92523364485976
2748,465.1162790697673
2749,486.1111111111112
2750,506.9124423963133
2751,527.5229357798164
2752,208.84520884520882
2753,232.2738386308068
2754,255.47445255474454
2755,278.45036319612586
2756,301.20481927710847
2757,323.7410071942446
2758,346.0620525059665
2759,368.17102137767216
2760,390.07092198581563
2761,411.764705882353
2762,433.25526932084307
2763,454.54545454545445
2764,475.6380510440834
2765,496.5357967667437
2766,517.2413793103449
2767,537.7574370709382
2768,220.58823529411762
2769,243.90243902439025
2770,266.9902912621359
2771,289.8550724637681
2772,312.5
2773,334.9282296650718
2774,357.1428571428571
2775,379.1469194312796
2776,400.94339622641513
2777,422.5352112676057
2778,443.92523364485976
2779,465.1162790697673
2780,486.1111111111112
2781,506.9124423963133
2782,527.5229357798164
2783,547.945205479452
2784,232.2738386308068
2785,255.47445255474454
2786,278.45036319612586
2787,301.20481927710847
2788,323.7410071942446
2789,346.0620525059665
2790,368.17102137767216
2791,390.07092198581563
2792,411.764705882353
2793,433.25526932084307
2794,454.54545454545445
2795,475.6380510440834
2796,496.5357967667437
2797,517.2413793103449
2798,537.7574370709382
2799,558.0865603644647
2800,243.90243902439025
2801,266.9902912621359
2802,289.8550724637681
2803,312.5
2804,334.9282296650718
2805,357.1428571428571
2806,379.1469194312796
2807,400.94339622641513
2808,422.5352112676057
2809,443.92523364485976
2810,465.1162790697673
2811,486.1111111111109
2812,506.9124423963133
2813,527.5229357798164
2814,547.945205479452
2815,568.1818181818181
2816,69.53223767383058
2817,94.33962264150944
2818,118.89862327909886
2819,143.21295143212947
2820,167.28624535315984
2821,191.12207151664612
2822,214.72392638036808
2823,238.09523809523802
2824,261.23936816524906
2825,284.1596130592504
2826,306.85920577617327
2827,329.34131736526945
2828,351.6090584028605
2829,373.6654804270463
2830,395.51357733175905
2831,417.1562867215041
2832,81.96721311475409
2833,106.64993726474277
2834,131.0861423220974
2835,155.27950310559
2836,179.2336217552534
2837,202.95202952029518
2838,226.438188494492
2839,249.69549330085258
2840,272.7272727272727
2841,295.53679131483716
2842,318.1272509003601
2843,340.50179211469526
2844,362.66349583828776
2845,384.61538461538464
2846,406.36042402826854
2847,427.90152403282525
2848,94.33962264150944
2849,118.89862327909886
2850,143.21295143212947
2851,167.28624535315984
2852,191.12207151664612
2853,214.72392638036808
2854,238.09523809523802
2855,261.23936816524906
2856,284.1596130592504
2857,306.85920577617327
2858,329.34131736526945
2859,351.6090584028605
2860,373.6654804270463
2861,395.51357733175905
2862,417.1562867215041
2863,438.59649122807014
2864,106.64993726474277
2865,131.0861423220974
2866,155.27950310559004
2867,179.23362175525338
2868,202.95202952029518
2869,226.438188494492
2870,249.69549330085258
2871,272.7272727272727
2872,295.53679131483716
2873,318.1272509003601
2874,340.50179211469526
2875,362.66349583828764
2876,384.61538461538464
2877,406.36042402826854
2878,427.90152403282525
2879,449.24154025670936
2880,118.89862327909886
2881,143.21295143212947
2882,167.28624535315984
2883,191.12207151664612
2884,214.72392638036808
2885,238.0952380952381
2886,261.23936816524906
2887,284.15961305925026
2888,306.85920577617327
2889,329.34131736526945
2890,351.6090584028605
2891,373.6654804270463
2892,395.51357733175905
2893,417.1562867215041
2894,438.59649122807014
2895,459.83701979045395
2896,131.0861423220974
2897,155.27950310559
2898,179.2336217552534
2899,202.95202952029518
2900,226.438188494492
2901,249.69549330085258
2902,272.7272727272727
2903,295.53679131483716
2904,318.1272509003601
2905,340.50179211469526
2906,362.66349583828776
2907,384.61538461538464
2908,406.36042402826854
2909,427.90152403282525
2910,449.24154025670936
2911,470.38327526132394
2912,143.21295143212947
2913,167.28624535315984
2914,191.12207151664612
2915,214.72392638036808
2916,238.0952380952381
2917,261.23936816524906
2918,284.15961305925026
2919,306.85920577617327
2920,329.34131736526945
2921,351.6090584028605
2922,373.6654804270463
2923,395.51357733175905
2924,417.1562867215041
2925,438.59649122807014
2926,459.83701979045395
2927,480.8806488991889
2928,155.27950310559
2929,179.2336217552534
2930,202.95202952029518
2931,226.438188494492
2932,249.69549330085258
2933,272.7272727272727
2934,295.53679131483716
2935,318.1272509003601
2936,340.50179211469526
2937,362.66349583828776
2938,384.61538461538464
2939,406.36042402826854
2940,427.90152403282525
2941,449.24154025670936
2942,470.38327526132394
2943,491.32947976878603
2944,167.28624535315984
2945,191.12207151664612
2946,214.72392638036808
2947,238.09523809523802
2948,261.23936816524906
2949,284.1596130592504
2950,306.85920577617327
2951,329.34131736526945
2952,351.6090584028605
2953,373.6654804270463
2954,395.51357733175917
2955,417.1562867215041
2956,438.59649122807014
2957,459.83701979045395
2958,480.88064889918877
2959,501.73010380622827
2960,179.2336217552534
2961,202.95202952029518
2962,226.438188494492
2963,249.69549330085258
2964,272.7272727272727
2965,295.53679131483716
2966,318.1272509003601
2967,340.50179211469526
2968,362.66349583828764
2969,384.61538461538464
2970,406.36042402826854
2971,427.90152403282525
2972,449.24154025670936
2973,470.38327526132394
2974,491.32947976878603
2975,512.0828538550057
2976,191.12207151664612
2977,214.72392638036808
2978,238.09523809523802
2979,261.23936816524906
2980,284.1596130592504
2981,306.85920577617327
2982,329.34131736526945
2983,351.6090584028605
2984,373.6654804270463
2985,395.51357733175917
2986,417.1562867215041
2987,438.59649122807014
2988,459.83701979045395
2989,480.88064889918877
2990,501.73010380622827
2991,522.3880597014925
2992,202.95202952029518
2993,226.438188494492
2994,249.69549330085258
2995,272.7272727272727
2996,295.53679131483716
2997,318.1272509003601
2998,340.50179211469526
2999,362.66349583828764
3000,384.61538461538464
3001,406.36042402826854
3002,427.90152403282525
3003,449.24154025670936
3004,470.38327526132394
3005,491.32947976878603
3006,512.0828538550057
3007,532.6460481099655
3008,214.72392638036808
3009,238.09523809523802
3010,261.23936816524906
3011,284.1596130592504
3012,306.85920577617327
3013,329.34131736526945
3014,351.6090584028605
3015,373.66548042704625
3016,395.51357733175917
3017,417.1562867215041
3018,438.59649122807014
3019,459.83701979045395
3020,480.88064889918877
3021,501.73010380622827
3022,522.3880597014925
3023,542.8571428571427
3024,226.438188494492
3025,249.69549330085258
3026,272.7272727272727
3027,295.53679131483716
3028,318.1272509003601
3029,340.50179211469526
3030,362.66349583828764
3031,384.61538461538464
3032,406.36042402826854
3033,427.90152403282525
3034,449.24154025670936
3035,470.38327526132394
3036,491.32947976878603
3037,512.0828538550057
3038,532.6460481099655
3039,553.0216647662485
3040,238.09523809523802
3041,261.23936816524906
3042,284.1596130592504
3043,306.85920577617327
3044,329.34131736526945
3045,351.6090584028605
3046,373.66548042704625
3047,395.51357733175917
3048,417.1562867215041
3049,438.59649122807014
3050,459.83701979045395
3051,480.88064889918877
3052,501.73010380622827
3053,522.3880597014925
3054,542.8571428571427
3055,563.1399317406143
3056,249.69549330085258
3057,272.7272727272727
3058,295.53679131483716
3059,318.1272509003601
3060,340.50179211469526
3061,362.66349583828764
3062,384.61538461538464
3063,406.36042402826854
3064,427.90152403282525
3065,449.24154025670936
3066,470.38327526132394
3067,491.32947976878603
3068,512.0828538550057
3069,532.6460481099655
3070,553.0216647662485
3071,573.2122587968217
3072,75.75757575757575
3073,100.50251256281408
3074,125.0
3075,149.25373134328356
3076,173.26732673267327
3077,197.04433497536945
3078,220.58823529411762
3079,243.90243902439025
3080,266.9902912621359
3081,289.8550724637681
3082,312.5
3083,334.9282296650718
3084,357.1428571428571
3085,379.1469194312796
3086,400.943396226415
3087,422.5352112676057
3088,88.16120906801008
3089,112.78195488721805
3090,137.15710723192018
3091,161.29032258064512
3092,185.1851851851852
3093,208.84520884520882
3094,232.27383863080684
3095,255.47445255474454
3096,278.45036319612586
3097,301.20481927710847
3098,323.7410071942446
3099,346.0620525059665
3100,368.1710213776722
3101,390.0709219858156
3102,411.764705882353
3103,433.25526932084307
3104,100.50251256281408
3105,125.0
3106,149.25373134328356
3107,173.26732673267327
3108,197.04433497536945
3109,220.58823529411762
3110,243.90243902439025
3111,266.9902912621359
3112,289.8550724637681
3113,312.5
3114,334.9282296650718
3115,357.1428571428571
3116,379.1469194312796
3117,400.943396226415
3118,422.5352112676057
3119,443.92523364485976
3120,112.78195488721805
3121,137.15710723192018
3122,161.29032258064518
3123,185.1851851851852
3124,208.84520884520882
3125,232.27383863080684
3126,255.47445255474454
3127,278.45036319612586
3128,301.20481927710847
3129,323.7410071942446
3130,346.0620525059665
3131,368.17102137767216
3132,390.0709219858156
3133,411.764705882353
3134,433.25526932084307
3135,454.54545454545445
3136,125.0
3137,149.25373134328356
3138,173.26732673267327
3139,197.04433497536945
3140,220.58823529411762
3141,243.90243902439025
3142,266.9902912621359
3143,289.85507246376807
3144,312.5
3145,334.9282296650718
3146,357.1428571428571
3147,379.1469194312796
3148,400.943396226415
3149,422.5352112676057
3150,443.92523364485976
3151,465.1162790697673
3152,137.15710723192018
3153,161.29032258064512
3154,185.1851851851852
3155,208.84520884520882
3156,232.27383863080684
3157,255.47445255474454
3158,278.45036319612586
3159,301.20481927710847
3160,323.7410071942446
3161,346.0620525059665
3162,368.1710213776722
3163,390.0709219858156
3164,411.764705882353
3165,433.25526932084307
3166,454.54545454545445
3167,475.63805104408345
3168,149.25373134328356
3169,173.26732673267327
3170,197.04433497536945
3171,220.58823529411762
3172,243.90243902439025
3173,266.9902912621359
3174,289.85507246376807
3175,312.5
3176,334.9282296650718
3177,357.1428571428571
3178,379.1469194312796
3179,400.943396226415
3180,422.5352112676057
3181,443.92523364485976
3182,465.1162790697673
3183,486.1111111111112
3184,161.29032258064512
3185,185.1851851851852
3186,208.84520884520882
3187,232.2738386308068
3188,255.47445255474454
3189,278.45036319612586
3190,301.20481927710847
3191,323.7410071942446
3192,346.0620525059665
3193,368.1710213776722
3194,390.0709219858156
3195,411.76470588235287
3196,433.25526932084307
3197,454.54545454545445
3198,475.63805104408345
3199,496.5357967667437
3200,173.26732673267327
3201,197.04433497536945
3202,220.58823529411762
3203,243.90243902439025
3204,266.9902912621359
3205,289.8550724637681
3206,312.5
3207,334.9282296650718
3208,357.1428571428571
3209,379.1469194312796
3210,400.94339622641513
3211,422.5352112676057
3212,443.92523364485976
3213,465.1162790697673
3214,486.1111111111109
3215,506.9124423963133
3216,185.1851851851852
3217,208.84520884520882
3218,232.27383863080684
3219,255.47445255474454
3220,278.45036319612586
3221,301.20481927710847
3222,323.7410071942446
3223,346.0620525059665
3224,368.17102137767216
3225,390.0709219858156
3226,411.764705882353
3227,433.25526932084307
3228,454.54545454545445
3229,475.6380510440834
3230,496.5357967667437
3231,517.2413793103449
3232,197.04433497536945
3233,220.58823529411762
3234,243.90243902439025
3235,266.9902912621359
3236,289.8550724637681
3237,312.5
3238,334.9282296650718
3239,357.1428571428571
3240,379.1469194312796
3241,400.94339622641513
3242,422.5352112676057
3243,443.92523364485976
3244,465.1162790697673
3245,486.1111111111109
3246,506.9124423963133
3247,527.5229357798164
3248,208.84520884520882
3249,232.27383863080684
3250,255.47445255474454
3251,278.45036319612586
3252,301.20481927710847
3253,323.7410071942446
3254,346.0620525059665
3255,368.17102137767216
3256,390.0709219858156
3257,411.764705882353
3258,433.25526932084307
3259,454.54545454545445
3260,475.6380510440834
3261,496.5357967667437
3262,517.2413793103449
3263,537.7574370709382
3264,220.58823529411762
3265,243.90243902439025
3266,266.9902912621359
3267,289.8550724637681
3268,312.5
3269,334.9282296650718
3270,357.1428571428571
3271,379.1469194312795
3272,400.94339622641513
3273,422.5352112676057
3274,443.92523364485976
3275,465.1162790697673
3276,486.1111111111109
3277,506.9124423963133
3278,527.5229357798164
3279,547.945205479452
3280,232.27383863080684
3281,255.47445255474454
3282,278.45036319612586
3283,301.20481927710847
3284,323.7410071942446
3285,346.0620525059665
3286,368.17102137767216
3287,390.07092198581563
3288,411.764705882353
3289,433.25526932084307
3290,454.54545454545445
3291,475.6380510440834
3292,496.5357967667437
3293,517.2413793103449
3294,537.7574370709382
3295,558.0865603644647
3296,243.90243902439025
3297,266.9902912621359
3298,289.8550724637681
3299,312.5
3300,334.9282296650718
3301,357.1428571428571
3302,379.1469194312795
3303,400.94339622641513
3304,422.5352112676057
3305,443.92523364485976
3306,465.1162790697673
3307,486.1111111111109
3308,506.9124423963133
3309,527.5229357798164
3310,547.945205479452
3311,568.1818181818181
3312,255.47445255474454
3313,278.45036319612586
3314,301.20481927710847
3315,323.7410071942446
3316,346.0620525059665
3317,368.17102137767216
3318,390.07092198581563
3319,411.764705882353
3320,433.25526932084307
3321,454.54545454545445
3322,475.6380510440834
3323,496.5357967667435
3324,517.2413793103449
3325,537.7574370709382
3326,558.0865603644647
3327,578.2312925170066
3328,81.96721311475409
3329,106.64993726474277
3330,131.0861423220974
3331,155.27950310559
3332,179.2336217552534
3333,202.95202952029518
3334,226.438188494492
3335,249.69549330085258
3336,272.7272727272727
3337,295.53679131483716
3338,318.1272509003601
3339,340.50179211469526
3340,362.66349583828764
3341,384.61538461538464
3342,406.36042402826854
3343,427.90152403282525
3344,94.33962264150944
3345,118.89862327909886
3346,143.21295143212947
3347,167.2862453531598
3348,191.12207151664612
3349,214.72392638036808
3350,238.0952380952381
3351,261.23936816524906
3352,284.15961305925026
3353,306.85920577617327
3354,329.34131736526945
3355,351.6090584028605
3356,373.6654804270463
3357,395.51357733175905
3358,417.1562867215041
3359,438.59649122807014
3360,106.64993726474277
3361,131.0861423220974
3362,155.27950310559
3363,179.2336217552534
3364,202.95202952029518
3365,226.438188494492
3366,249.69549330085258
3367,272.7272727272727
3368,295.53679131483716
3369,318.1272509003601
3370,340.50179211469526
3371,362.66349583828764
3372,384.61538461538464
3373,406.36042402826854
3374,427.90152403282525
3375,449.24154025670936
3376,118.89862327909886
3377,143.21295143212947
3378,167.28624535315987
3379,191.12207151664612
3380,214.72392638036808
3381,238.0952380952381
3382,261.23936816524906
3383,284.15961305925026
3384,306.85920577617327
3385,329.34131736526945
3386,351.6090584028605
3387,373.66548042704625
3388,395.51357733175905
3389,417.1562867215041
3390,438.59649122807014
3391,459.83701979045395
3392,131.0861423220974
3393,155.27950310559
3394,179.2336217552534
3395,202.95202952029518
3396,226.438188494492
3397,249.69549330085258
3398,272.7272727272727
3399,295.5367913148371
3400,318.1272509003601
3401,340.50179211469526
3402,362.66349583828764
3403,384.61538461538464
3404,406.36042402826854
3405,427.90152403282525
3406,449.24154025670936
3407,470.38327526132394
3408,143.21295143212947
3409,167.2862453531598
3410,191.12207151664612
3411,214.72392638036808
3412,238.0952380952381
3413,261.23936816524906
3414,284.15961305925026
3415,306.85920577617327
3416,329.34131736526945
3417,351.6090584028605
3418,373.6654804270463
3419,395.51357733175905
3420,417.1562867215041
3421,438.59649122807014
3422,459.83701979045395
3423,480.8806488991889
3424,155.27950310559
3425,179.2336217552534
3426,202.95202952029518
3427,226.438188494492
3428,249.69549330085258
3429,272.7272727272727
3430,295.5367913148371
3431,318.1272509003601
3432,340.50179211469526
3433,362.66349583828764
3434,384.61538461538464
3435,406.36042402826854
3436,427.90152403282525
3437,449.24154025670936
3438,470.38327526132394
3439,491.32947976878603
3440,167.2862453531598
3441,191.12207151664612
3442,214.72392638036808
3443,238.09523809523802
3444,261.23936816524906
3445,284.15961305925026
3446,306.85920577617327
3447,329.34131736526945
3448,351.6090584028605
3449,373.6654804270463
3450,395.51357733175905
3451,417.1562867215041
3452,438.59649122807014
3453,459.83701979045395
3454,480.8806488991889
3455,501.73010380622827
3456,179.2336217552534
3457,202.95202952029518
3458,226.438188494492
3459,249.69549330085258
3460,272.7272727272727
3461,295.53679131483716
3462,318.1272509003601
3463,340.50179211469526
3464,362.66349583828764
3465,384.61538461538464
3466,406.36042402826854
3467,427.90152403282525
3468,449.24154025670936
3469,470.38327526132394
3470,491.32947976878603
3471,512.0828538550057
3472,191.12207151664612
3473,214.72392638036808
3474,238.0952380952381
3475,261.23936816524906
3476,284.15961305925026
3477,306.85920577617327
3478,329.34131736526945
3479,351.6090584028605
3480,373.66548042704625
3481,395.51357733175905
3482,417.1562867215041
3483,438.59649122807014
3484,459.83701979045395
3485,480.88064889918877
3486,501.73010380622827
3487,522.3880597014925
3488,202.95202952029518
3489,226.438188494492
3490,249.69549330085258
3491,272.7272727272727
3492,295.53679131483716
3493,318.1272509003601
3494,340.50179211469526
3495,362.66349583828764
3496,384.61538461538464
3497,406.36042402826854
3498,427.90152403282525
3499,449.24154025670936
3500,470.38327526132394
3501,491.32947976878603
3502,512.0828538550057
3503,532.6460481099655
3504,214.72392638036808
3505,238.0952380952381
3506,261.23936816524906
3507,284.15961305925026
3508,306.85920577617327
3509,329.34131736526945
3510,351.6090584028605
3511,373.66548042704625
3512,395.51357733175905
3513,417.1562867215041
3514,438.59649122807014
3515,459.83701979045395
3516,480.88064889918877
3517,501.73010380622827
3518,522.3880597014925
